id_school,id_student,female,age,drug
1,62,1,10.1748100086115,1
1,63,1,16.5299822702073,0
1,64,1,15.108390474692,0
1,65,1,14.1661379684228,1
1,66,0,15.5267387051135,1
1,67,1,10.4036433727015,0
1,68,0,15.5716124013998,0
1,69,1,17.0036762764212,0
1,70,0,13.2319234306924,0
1,71,0,17.3870247218292,0
1,72,0,11.63937017438,0
1,73,0,9.44063871586695,0
1,74,0,17.7442403817549,0
1,75,1,17.0392103826161,0
1,76,1,15.4671138084959,0
1,77,1,14.3221711129881,0
1,78,1,10.1053644027561,0
1,79,1,15.1120122028515,1
1,80,1,13.6504102118779,1
1,81,1,17.7170160566457,0
1,82,1,10.3792797052301,0
1,83,1,14.8577432453167,0
1,84,0,10.6732015355956,0
1,85,1,14.2843719965313,0
1,86,0,17.8636799601372,1
1,87,0,9.05041717691347,0
1,88,1,10.1466444691177,0
1,89,0,10.7133056817111,0
1,90,1,10.149612092413,0
1,91,1,13.6494961234275,0
1,92,1,11.2129805493169,0
1,93,0,16.4256410181988,0
1,94,0,9.37187084974721,0
1,95,1,14.619694596855,0
1,96,1,9.59431098634377,0
1,97,1,16.2494950443506,0
1,98,1,16.3654667234514,0
1,99,1,10.1053629233502,0
1,100,1,16.6004337442573,0
1,101,0,11.7091146642342,0
1,102,1,9.61774474871345,0
1,103,1,13.0909847693983,0
1,104,1,12.8742964100093,0
1,105,1,11.9379165396094,0
1,106,1,17.0134272712749,0
1,107,1,14.8289409473073,0
1,108,1,17.3530200908426,0
1,109,1,16.0701134589035,1
1,110,0,16.4812239955645,0
1,111,1,12.0334433214739,0
1,112,1,12.8165115485899,0
1,113,1,12.1308409797493,0
1,114,1,9.26334182708524,0
1,115,0,13.1306675195228,1
1,116,1,17.706747971708,0
1,117,1,13.3639828402083,0
1,118,1,16.9565286096185,0
1,119,1,16.1224116689991,0
1,120,0,14.2590073139872,0
1,121,0,9.32075356598943,0
1,122,1,9.37710772454739,0
1,123,1,11.3337554298341,0
1,124,1,12.7134593243245,0
1,125,1,11.2112609033938,0
1,126,0,9.33863809145987,1
1,127,0,13.5646870275959,0
1,128,1,13.3988685496151,0
1,129,1,9.40420190594159,0
1,130,1,14.7126040477306,0
1,131,1,9.78669993393123,0
1,132,0,17.3384119968396,0
1,133,1,14.2037517505232,0
1,134,1,11.9039258603007,1
1,135,1,10.6013223028276,0
2,136,1,17.011948605068,1
2,137,1,17.7227058873978,0
2,138,1,13.7287452472374,1
2,139,0,11.1550310631283,1
2,140,1,16.8209433085285,1
2,141,0,16.8874643908348,0
2,142,0,16.3298507134896,1
2,143,1,12.8838244315702,0
2,144,0,16.7945873946883,1
2,145,0,17.17207372142,1
2,146,1,17.7769527558703,0
2,147,1,13.7519196399953,1
2,148,1,17.0015553091653,1
2,149,0,10.4131110089365,0
2,150,1,15.2427761536092,1
2,151,0,17.984533959534,1
2,152,1,15.7586175708566,1
2,153,1,10.2526518004015,0
2,154,0,17.5552149829455,0
2,155,1,16.0745848543011,1
2,156,0,13.4664442974608,1
2,157,1,11.6009038374759,0
2,158,1,13.161091187736,0
2,159,0,15.6959411543794,0
2,160,1,11.4631011039019,1
2,161,1,9.4093023694586,0
2,162,1,16.4851407227106,0
2,163,1,16.6512039438821,0
2,164,1,12.2604390601628,0
2,165,1,10.7468805683311,0
2,166,1,9.71574312541634,0
2,167,1,10.9636605062988,0
2,168,1,13.3698348796461,0
2,169,0,9.84561976161785,0
2,170,1,17.3715518773533,0
2,171,0,13.8634488706011,1
2,172,1,10.2678241976537,0
2,173,1,9.62690876517445,1
2,174,1,11.6600362050813,0
2,175,1,14.1451058371458,0
2,176,1,10.3147553368472,0
2,177,1,15.7090628980659,0
2,178,1,13.9683860109653,0
2,179,1,12.3487700452097,0
2,180,1,11.8800323400646,0
2,181,1,17.024493183475,0
2,182,0,15.4399675671011,0
2,183,1,13.6135421027429,0
2,184,1,10.9755472519901,1
2,185,1,9.47059743152931,0
2,186,1,15.3664551016409,1
2,187,1,14.0811139312573,0
2,188,1,16.8050896490458,1
2,189,1,10.1445078088436,0
2,190,1,12.3507903122809,0
2,191,1,9.5215176420752,0
2,192,1,16.2205739496276,1
2,193,0,9.20364629407413,0
2,194,1,12.8260067864321,0
2,195,1,10.8245595060289,1
2,196,1,14.0218363911845,1
2,197,1,11.6058335637208,0
2,198,1,9.161561912857,0
2,199,1,17.412352157291,0
2,200,0,12.7694987969007,0
2,201,0,15.1031144082081,1
2,202,1,17.4502413456794,1
2,203,1,17.7759730580729,1
2,204,1,17.4374571936205,1
2,205,1,16.4050893669482,1
2,206,0,17.2283910163678,1
2,207,0,10.0365500422195,0
2,208,0,11.542573886225,1
2,209,0,11.3290094810072,0
2,210,0,11.5429793314543,0
2,211,0,11.7100431276485,0
2,212,1,9.64091558125801,0
2,213,1,10.3302340339869,0
2,214,0,9.47006871574558,0
2,215,1,14.7148392854724,0
2,216,1,16.5796826372389,0
2,217,0,10.3504548829515,0
2,218,1,14.9891071286984,1
2,219,1,11.4829369573854,0
2,220,0,16.6507383522112,0
2,221,1,15.979023409076,1
2,222,1,11.4962926043663,0
2,223,1,11.9970455607399,0
2,224,0,14.5423225814011,0
2,225,1,16.8557166333776,0
2,226,0,16.5187964255456,1
2,227,1,12.5565901792143,0
2,228,1,11.8467915477231,0
2,229,1,14.980038064532,1
2,230,1,17.3946955797728,0
2,231,0,9.88739131344482,0
2,232,0,12.6732792255934,1
2,233,1,17.1849820513744,1
2,234,0,14.2873238178436,0
2,235,1,11.0214881112333,0
2,236,0,12.1647583760787,0
2,237,1,11.8391324873082,0
2,238,1,15.2865480696782,0
2,239,0,14.0716106928885,0
2,240,0,11.5251399551053,0
2,241,1,11.404960554326,0
2,242,0,11.417760403594,0
2,243,1,12.4746565853711,0
2,244,1,9.89426248962991,0
2,245,0,16.603358353721,0
2,246,0,12.6426580545958,0
2,247,0,10.990103979595,0
2,248,1,9.99962386116385,0
2,249,0,11.3171510284301,0
2,250,1,12.5619119920302,0
2,251,0,11.7339607940521,0
2,252,1,11.8598531533498,0
2,253,0,16.5570723905694,0
2,254,1,17.1355599781964,0
2,255,0,17.3081123284064,0
2,256,1,11.3853506036103,0
2,257,1,10.8485805632081,0
2,258,1,9.25928425882012,0
2,259,0,17.2433957546018,0
2,260,1,10.2937014168128,0
2,261,0,16.0128372428007,0
2,262,1,10.1724876703229,0
2,263,0,10.5827890473884,0
2,264,1,15.9892460829578,0
2,265,0,11.8166498614009,0
2,266,1,14.7639110034797,0
2,267,1,17.8146346933208,0
2,268,1,16.645747102797,0
2,269,1,11.8056772502605,0
2,270,1,12.3913929343689,1
2,271,1,15.8638523232657,0
2,272,0,16.1397977604065,1
2,273,1,9.52735667070374,0
2,274,0,9.4680257064756,0
2,275,1,14.7758228320163,0
2,276,1,14.3323682660703,0
2,277,1,12.8030782893766,0
2,278,0,9.21214721607976,0
2,279,0,10.2560289278626,1
2,280,1,9.51176040689461,0
2,281,1,9.99244484072551,0
2,282,1,12.3247953336686,0
2,283,1,10.6337546585128,0
2,284,1,13.8244722497184,0
2,285,0,13.9086386694107,0
2,286,0,10.375385271851,0
2,287,0,13.633983387379,0
2,288,1,15.8467857416254,0
2,289,1,9.85976589121856,0
2,290,1,9.35476441215724,0
2,291,1,11.5570749999024,0
2,292,0,16.27979192161,0
2,293,0,14.9765774009284,0
2,294,1,16.3541388788726,0
2,295,1,17.8711948434357,0
2,296,1,14.4122094854247,0
2,297,1,11.5428108321503,0
2,298,0,14.1436265318189,0
2,299,0,15.2722549445461,0
2,300,1,17.718272556318,1
2,301,1,15.8737246063538,1
2,302,1,12.5626480530482,0
2,303,0,11.9561579937581,0
2,304,1,15.6418946783524,0
2,305,1,10.8554826455656,0
2,306,1,12.4130061431788,0
2,307,1,15.2188139164355,0
3,308,0,14.6441346171778,0
3,309,1,16.8065830694977,0
3,310,0,14.612495547859,1
3,311,1,14.6250698924996,0
3,312,0,13.5085557438433,0
3,313,1,11.722334327409,0
3,314,0,14.0137552600354,0
3,315,1,13.783315382665,0
3,316,1,12.4551193749066,0
3,317,1,16.2128776945174,0
3,318,0,10.1483248227742,0
3,319,0,13.3719385550357,0
3,320,1,15.9840773174074,0
3,321,1,16.0763229990844,0
3,322,1,16.2566925385036,1
3,323,1,11.7213999610394,0
3,324,1,12.5625339648686,0
3,325,0,17.3305885065347,0
3,326,0,17.4521714486182,0
3,327,1,9.75333406263962,0
3,328,1,10.6702461289242,0
3,329,0,13.103123167064,0
3,330,0,16.1192095933948,0
3,331,0,16.1369294961914,0
3,332,1,9.56788515904918,0
3,333,0,13.6837072069757,0
3,334,0,16.8018419214059,0
3,335,0,17.4976684693247,0
3,336,1,10.3205751897767,0
3,337,0,16.8809045352973,0
3,338,0,15.2607966419309,1
3,339,1,12.6616163291037,0
3,340,0,15.6212753893342,0
3,341,1,13.9842300836463,1
3,342,0,16.3274884417187,0
3,343,0,13.1968973809853,0
3,344,1,17.1374059100635,0
3,345,0,10.0004202320706,0
3,346,1,12.3304877879564,0
3,347,1,17.5447184492368,0
3,348,1,16.3207629618701,0
3,349,1,13.1424993281253,0
3,350,0,17.2527826626319,0
3,351,0,13.0265776617453,0
3,352,1,15.8612311973702,0
3,353,1,9.36152742616832,0
3,354,1,11.8141455079895,0
3,355,0,13.0754989476409,0
3,356,1,17.6653050407767,0
3,357,0,17.4839840065688,1
3,358,1,10.9133650409058,0
3,359,1,9.12384643102996,0
3,360,1,13.1528033567593,0
3,361,1,11.7545561192092,0
3,362,0,15.2975624792743,1
3,363,0,9.48183324490674,0
3,364,1,13.6728253173642,0
3,365,1,17.4728199192323,0
3,366,0,12.3827739679255,1
3,367,1,11.8035689899698,0
3,368,0,17.3189092758112,0
3,369,1,10.0474386247806,0
3,370,1,16.3566664606333,0
3,371,0,16.8802291864995,0
3,372,0,14.9834903378505,0
3,373,0,12.0924427416176,1
3,374,1,9.47734331502579,0
3,375,0,15.51623129379,0
3,376,1,16.7281846564729,0
3,377,1,14.7377752780449,0
3,378,1,12.1592144658789,0
3,379,1,12.1577971824445,0
3,380,1,17.9604783102404,0
3,381,1,12.898078203667,0
3,382,0,16.9600009785499,0
3,383,0,10.9074334383477,0
3,384,1,15.0151108328719,0
3,385,1,10.5815471217502,0
3,386,1,14.6418799669482,0
3,387,1,12.3871265498456,0
3,388,1,11.1319933247287,0
3,389,0,12.0460897148587,0
3,390,1,14.4287201394327,0
3,391,1,16.1674077745993,0
3,392,0,11.4794806397986,0
3,393,1,15.7012391290627,0
3,394,1,15.2193747893907,0
3,395,1,11.0208019665442,0
3,396,0,10.4206552603282,0
3,397,1,14.198943507392,0
3,398,0,17.3360686912201,0
3,399,0,9.9628460125532,0
3,400,0,15.2962789626326,0
3,401,1,14.8954571764916,0
3,402,0,14.3597819027491,0
3,403,0,17.9462621225975,0
3,404,1,17.3244559750892,0
3,405,1,9.201016044477,0
3,406,1,13.7447507218458,0
3,407,1,10.5738947920036,0
3,408,0,15.3543612202629,0
3,409,1,10.3119096576702,0
3,410,1,12.74463391467,0
3,411,0,14.5807371935807,0
3,412,0,9.64897507871501,0
3,413,0,11.4428442211356,0
3,414,0,10.8203981174156,0
3,415,1,14.2744158881251,0
3,416,0,16.4030989604071,0
3,417,0,14.8263464842457,0
3,418,1,13.6772509140428,0
3,419,0,9.54288302734494,0
3,420,1,13.8708841279149,0
3,421,1,11.0917202308774,0
3,422,1,15.9298674110323,0
3,423,1,15.9768659155816,0
3,424,0,9.92268471023999,0
3,425,1,15.4834704995155,0
3,426,1,12.6197698032483,0
3,427,1,11.329534559045,0
3,428,0,15.696235206211,1
3,429,0,11.2536606159993,0
3,430,0,11.2524754714686,0
3,431,1,17.5530035330448,0
3,432,1,10.4692346358206,0
3,433,0,9.41486805165187,0
3,434,1,9.72045948822051,0
3,435,1,15.5521179994103,0
3,436,0,15.987105807988,0
3,437,1,13.8789753781166,0
3,438,1,13.7633503640536,0
3,439,1,15.4000232911203,1
3,440,1,14.136299748905,1
3,441,1,11.6297806443181,0
4,442,1,15.8230810740497,0
4,443,1,10.907814075239,0
4,444,1,12.6400172060821,0
4,445,1,17.0073902662843,0
4,446,1,11.8413062961772,0
4,447,1,10.3131517970469,0
4,448,0,15.4692873302847,0
4,449,1,16.9371978768613,0
4,450,0,17.4413502817042,0
4,451,0,12.1209873191547,0
4,452,0,16.4124308747705,1
4,453,0,12.9947266622912,0
4,454,1,16.2287779364269,0
4,455,1,17.9578454622533,0
4,456,0,11.350584650645,1
4,457,0,10.2777611890342,0
4,458,1,12.331938768737,0
4,459,1,11.5903334633913,0
4,460,0,12.4518245598301,0
4,461,0,12.9696832790505,0
4,462,0,17.7450070451014,0
4,463,0,16.3602535212412,0
4,464,1,17.7381209428422,0
4,465,1,13.7986750546843,0
4,466,1,12.2965825726278,0
4,467,1,10.1215044131968,0
4,468,1,9.19627142418176,0
4,469,0,13.2522343914025,0
4,470,0,16.5144732850604,0
4,471,0,13.7576194724534,0
4,472,1,17.4405326207634,0
4,473,1,13.5351067129523,0
4,474,0,14.6286871028133,0
4,475,1,14.7507868835237,0
4,476,1,16.3741265034769,0
4,477,1,15.0716810161248,0
4,478,1,11.6319881652016,0
4,479,1,12.9657902412582,0
4,480,1,14.4801230302546,0
4,481,1,17.0393494698219,0
4,482,1,15.1495339621324,0
4,483,0,12.2267472480889,0
4,484,1,17.8965928461403,0
4,485,0,17.0824772890192,0
4,486,1,17.4402801389806,0
4,487,1,17.8293723149691,0
4,488,1,15.0273403690662,0
4,489,0,14.450569678098,0
4,490,0,9.51266423799098,0
4,491,0,12.8158124790061,0
4,492,1,15.5777733307332,0
4,493,0,14.6489543288481,0
4,494,1,12.8347595867235,0
4,495,1,11.0460383326281,0
4,496,1,12.9102590242401,0
4,497,1,15.9739936741535,0
4,498,0,15.3824592770543,1
4,499,1,13.4021025518887,0
4,500,1,9.93742617708631,0
4,501,1,12.9795576639008,0
4,502,0,13.0277486052364,0
4,503,0,16.5398205583915,0
4,504,1,14.5369418039918,0
4,505,1,15.178198991809,0
4,506,1,12.8057774759363,0
4,507,1,10.3189802560955,0
4,508,1,10.6776056222152,0
4,509,0,17.3462585457601,0
4,510,1,11.2351257260889,0
4,511,0,12.0662590025459,0
4,512,1,17.8874650730286,0
4,513,0,14.7505899528041,0
4,514,1,14.642747747479,0
4,515,0,10.44245514879,1
4,516,1,17.3285556875635,0
4,517,0,14.5193549073301,1
4,518,1,12.2549764565192,0
4,519,0,10.2512205359526,0
4,520,0,9.92959329904988,0
4,521,0,13.7001041856129,1
4,522,0,15.4351817434654,1
4,523,0,12.4281559742521,1
4,524,1,15.6285976397339,0
4,525,1,14.4022809828166,0
4,526,1,17.6921327761374,0
4,527,1,9.75945829809643,0
4,528,0,16.3656748649664,0
4,529,1,16.0423730097245,0
4,530,1,15.5403223168105,0
4,531,0,14.6917415389325,0
4,532,0,13.7664066469297,0
4,533,1,10.1807074067183,0
4,534,0,10.3422255576588,0
4,535,0,12.7401550090872,0
4,536,1,17.3812412505504,0
4,537,1,13.5822552242316,0
4,538,0,13.6439182644244,0
4,539,0,12.3776982771233,0
4,540,1,14.281159567181,0
4,541,1,10.5403693837579,0
4,542,1,10.5533097304869,0
4,543,0,12.6542359690648,0
4,544,1,10.4987829986494,0
4,545,1,17.2946943829302,0
4,546,0,11.6576285725459,0
4,547,0,9.77439245232381,0
4,548,0,16.850608297158,0
4,549,0,9.82292232639156,0
4,550,0,16.1741625303403,0
4,551,1,11.2688086701091,0
4,552,1,10.7133436182048,0
4,553,0,15.6955613640603,0
4,554,1,9.29125704313628,0
4,555,0,13.0694637552369,0
4,556,0,12.0400071667973,0
4,557,1,12.8908510250039,0
4,558,0,17.9073944056872,0
4,559,1,12.0309576555155,0
4,560,0,9.8879023056943,0
4,561,0,17.5229938470293,0
4,562,1,13.1309806213249,0
4,563,1,15.7762941371184,0
4,564,0,13.9152518045157,0
4,565,1,17.4855040311813,0
4,566,0,12.1646412494592,0
4,567,1,11.106686131563,0
4,568,1,13.2855611506384,0
4,569,1,15.4479527045041,0
4,570,1,16.7916401729453,0
4,571,1,9.61952893738635,0
4,572,0,16.1271687154658,0
4,573,1,14.1994727763813,0
4,574,0,10.0535636690911,0
4,575,0,14.6918532403652,0
4,576,1,12.4281215853989,0
4,577,1,16.6968004116789,0
4,578,0,13.5051357639022,0
4,579,1,13.2129009047058,0
4,580,1,12.5645777704194,0
4,581,1,11.500722477911,0
4,582,0,11.7840311005712,0
4,583,0,9.65206504217349,0
4,584,1,12.2262127194554,0
4,585,0,15.8258464524988,0
4,586,1,9.19292020308785,0
4,587,1,14.8383929806296,0
4,588,0,17.4517481268849,0
4,589,1,9.67957086092792,0
4,590,0,9.74944185046479,0
5,591,1,16.3135006986558,0
5,592,0,16.3799976934679,0
5,593,0,17.6958014555275,0
5,594,1,17.2379095957149,0
5,595,1,13.6607228885405,0
5,596,1,11.8579390367959,0
5,597,1,11.5093853424769,0
5,598,0,12.8804307309911,0
5,599,1,12.7949963556603,0
5,600,1,13.7660926503595,0
5,601,1,12.2208885282744,0
5,602,1,14.1712183740456,0
5,603,0,9.67542483634315,0
5,604,0,15.758830135921,1
5,605,1,10.4080673893914,0
5,606,1,17.0022917473689,1
5,607,1,11.5037893995177,0
5,608,1,17.5468908206094,0
5,609,0,12.699507604586,0
5,610,0,16.0383024096955,0
5,611,1,15.5044343601912,0
5,612,1,13.2909198941197,0
5,613,1,14.0986440426204,0
5,614,1,12.7798695957754,0
5,615,1,10.9900333557744,0
5,616,0,16.9893024461344,0
5,617,1,13.4512222416233,0
5,618,0,13.3006439537276,0
5,619,0,10.8012413531542,0
5,620,0,16.8451857317705,0
5,621,1,10.2745100499596,0
5,622,1,14.3932539098896,0
5,623,1,11.3165904320776,0
5,624,1,14.5494817346334,0
5,625,1,12.8328726484906,0
5,626,1,9.48402665904723,0
5,627,1,10.7106886084657,0
5,628,0,16.8945810750593,0
5,629,1,16.3953939273488,0
5,630,0,15.9002786537167,0
5,631,0,14.2089692652225,0
5,632,1,15.5108919627965,0
5,633,0,17.6861016887706,0
5,634,0,13.7694728770293,0
5,635,0,15.7596083641984,0
5,636,1,12.0405502743088,0
5,637,1,11.2694359675515,0
5,638,0,11.5989223911893,0
5,639,1,17.3965028983075,1
5,640,1,11.9673009042162,0
5,641,1,14.647109687794,0
5,642,1,11.9148835244123,1
5,643,1,16.8137816784438,0
5,644,1,13.7751205530949,0
5,645,1,13.8186537609436,0
5,646,0,12.2180294485297,0
5,647,1,17.551843421068,0
5,648,1,11.7743325449992,0
5,649,1,12.5455921520479,0
5,650,1,17.4436292226892,0
5,651,1,17.1612256905064,0
5,652,0,13.4362089831848,0
5,653,1,16.3749791232403,0
5,654,1,10.6703316725325,0
5,655,1,13.4016010730993,0
5,656,1,11.7300502925646,0
5,657,1,10.0767311886884,0
5,658,1,13.7379922927357,0
5,659,0,10.3068246000912,0
5,660,0,10.1211983689573,1
5,661,1,14.4583428560291,0
5,662,0,14.0747213261202,0
5,663,1,16.4207074593287,0
5,664,1,9.9621278741397,0
5,665,0,12.2445847929921,0
5,666,1,11.2274653748609,0
5,667,0,16.0766236747149,0
5,668,0,17.9060535714962,0
5,669,1,9.39447948499583,0
5,670,1,9.54704225133173,0
5,671,1,15.3407688599546,0
5,672,1,16.779187256936,0
5,673,0,17.9969694516622,1
5,674,0,12.8512006856035,0
5,675,0,9.88279538601637,0
5,676,0,12.6653546642046,0
5,677,1,14.3585728257895,0
5,678,1,12.416511079995,0
5,679,1,13.1455775988288,1
5,680,1,15.6983212586492,0
5,681,1,13.0940493775997,0
5,682,1,11.4181461450644,0
5,683,1,14.2368901076261,0
5,684,1,16.9211730735842,1
5,685,1,10.844579042634,0
5,686,1,14.7526216066908,1
5,687,1,10.5495723299682,0
5,688,1,16.8087310935371,1
5,689,0,11.962181629613,0
5,690,1,13.0751470250543,1
5,691,1,11.4551530145109,0
5,692,1,15.4017675756477,0
5,693,1,16.1465051877312,1
5,694,1,14.5286312182434,0
5,695,1,17.8795024829451,0
5,696,0,9.7585827098228,0
5,697,0,12.8724036002532,1
5,698,0,17.0206540978979,0
5,699,1,15.3153685836587,0
5,700,0,9.00430853292346,0
5,701,1,10.4486840930767,0
5,702,0,17.9658654998057,0
5,703,1,14.7757984532509,0
5,704,0,14.9067762640771,0
5,705,1,14.130263049854,0
5,706,0,14.2465317731258,0
5,707,0,16.9192385093775,0
5,708,1,9.62550426623784,0
5,709,1,16.1537648756057,0
5,710,1,9.17178061581217,0
5,711,0,10.4916648287326,0
5,712,0,10.7771286042407,0
5,713,1,10.3279100800864,0
5,714,0,16.6299420122523,0
5,715,0,10.2051013768651,0
5,716,1,15.3665860667825,0
5,717,1,15.2289114736486,0
5,718,0,9.78581055323593,0
5,719,1,10.4147046434227,0
5,720,1,11.2353886391502,0
5,721,0,9.68398786825128,1
5,722,1,16.6769227241166,0
5,723,1,15.1638307354879,1
5,724,1,9.09399080439471,0
5,725,1,9.59696884802543,0
5,726,1,17.5246434160508,0
5,727,1,9.30253705428913,0
5,728,1,9.15109795122407,0
5,729,0,17.855339968577,0
5,730,1,14.6269349099603,0
5,731,0,16.8697603004985,0
5,732,1,11.0897108812351,0
5,733,1,10.7595678884536,0
5,734,0,13.6917743529193,0
5,735,1,11.1728811808862,0
5,736,1,16.9996237561572,0
5,737,0,15.8223872201052,0
5,738,1,10.1511071305722,0
5,739,0,9.98372713755816,0
5,740,0,13.9496578050312,0
5,741,0,12.3289909141604,0
5,742,1,15.3530095315073,0
5,743,0,16.9200885077007,0
5,744,1,14.8619140468072,0
5,745,0,15.1878272043541,0
5,746,1,17.7077169176191,0
5,747,1,12.4174151667394,0
5,748,1,11.2679850957356,1
5,749,0,13.7783986190334,0
5,750,1,12.3889003114309,0
5,751,1,15.9954112912528,0
5,752,1,9.89754637470469,0
5,753,1,16.2913119464647,0
5,754,1,14.4884693773929,0
5,755,1,14.016692165751,0
5,756,1,10.2127248225734,0
5,757,1,13.8206401043572,0
5,758,1,16.9612118199002,0
5,759,0,17.2430778667331,0
5,760,1,11.729530178709,0
5,761,0,14.1853126008064,0
5,762,0,16.2533172655385,1
5,763,1,16.686504901154,0
5,764,0,17.2367508541793,0
5,765,0,12.6458070706576,0
5,766,1,11.9637247254141,0
5,767,0,13.4205621576402,0
5,768,0,15.5068423950579,0
6,769,1,17.9459531886969,0
6,770,1,15.372731101932,0
6,771,0,10.9654473646078,0
6,772,1,12.529943193309,0
6,773,1,12.9168818069156,0
6,774,1,16.6609944237862,0
6,775,0,17.2139295784291,0
6,776,0,16.9884742470458,0
6,777,1,9.67330740625039,0
6,778,1,16.6696630236693,0
6,779,1,11.6910777431913,0
6,780,1,17.5985649686772,0
6,781,1,10.2930140022654,0
6,782,1,14.0132309489418,0
6,783,1,13.2417328075971,0
6,784,1,17.5844840544742,0
6,785,1,11.8154095073696,0
6,786,0,16.4198519813363,0
6,787,1,10.320954144001,0
6,788,0,14.1675226734951,0
6,789,0,12.846473751124,0
6,790,1,12.507986894343,0
6,791,1,9.86429355642758,0
6,792,1,17.2490574012045,0
6,793,1,13.2419506113511,0
6,794,0,13.829763971502,0
6,795,1,15.6645216553006,0
6,796,0,14.0001199927647,1
6,797,1,12.8098001587205,0
6,798,0,14.8498703038786,0
6,799,0,11.2977401961107,0
6,800,0,17.6641526590101,0
6,801,0,11.1644241611939,0
6,802,0,11.5044033969753,0
6,803,0,14.2411092140246,0
6,804,1,11.2023587396834,0
6,805,0,15.5002864957787,0
6,806,1,13.0924825107213,0
6,807,1,11.0754234432243,0
6,808,1,14.0409367620014,0
6,809,1,17.9735355803277,0
6,810,0,15.3481805305928,0
6,811,1,12.5309859230183,0
6,812,1,15.3164640292525,0
6,813,0,11.7737533324398,0
6,814,1,14.954875203548,0
6,815,0,11.7929594032466,0
6,816,1,13.9501026577782,0
6,817,1,12.9135102198925,0
6,818,1,16.4459658111446,0
6,819,1,14.2884578285739,0
6,820,0,9.15035656979308,0
6,821,0,10.9438469256274,0
6,822,1,12.0463545620441,0
6,823,0,15.1615474359132,0
6,824,1,15.2299323140178,1
6,825,0,16.4832735888194,0
6,826,1,12.7400559664238,0
6,827,1,16.8623847977724,0
6,828,1,13.6100957386661,0
6,829,1,13.3273788972292,0
6,830,0,14.1846706999932,0
6,831,0,11.3527451343834,0
6,832,1,17.942912343191,0
6,833,1,17.2576087131165,0
6,834,1,13.3680935685989,0
6,835,1,9.45339129539207,0
6,836,1,16.8896783029195,0
6,837,1,14.8986732729245,0
6,838,0,9.77744066133164,0
6,839,1,11.6081480460707,0
6,840,1,12.6365448141005,0
6,841,1,9.16304456884973,0
6,842,0,12.1124131560791,0
6,843,1,14.9855244162027,1
6,844,1,15.6599742234685,0
6,845,0,9.67886472539976,0
6,846,0,9.86020433600061,0
6,847,1,12.7454444405157,1
6,848,1,10.7808380071074,0
6,849,0,13.4238942365628,0
6,850,0,12.2521682297811,1
6,851,0,9.64396726666018,0
6,852,1,12.7038408892695,0
6,853,1,14.5785742958542,1
6,854,1,16.1054612877779,0
6,855,0,12.4125388709363,0
6,856,1,17.8999062795192,0
6,857,1,12.3561737320852,0
6,858,1,17.0543893869035,0
6,859,1,14.4704947883729,0
6,860,0,15.7382350831758,0
6,861,0,17.8359510172159,0
6,862,0,10.785906041041,0
6,863,1,14.644621865591,0
6,864,1,12.4801308587194,1
6,865,1,16.6950192970689,0
6,866,1,15.7126130280085,0
6,867,1,15.1862856298685,0
6,868,1,16.6333704872523,1
6,869,1,15.5284370421432,0
6,870,0,15.2748983222991,0
6,871,0,15.7520361319184,1
6,872,1,13.4295569581445,0
6,873,1,17.4803989555221,0
6,874,1,12.5483020213433,0
6,875,1,11.5144588896073,0
6,876,1,13.7048178787809,0
6,877,0,16.5912844757549,0
